target_id	t2A__length	t2A__eff_length	t2A__est_counts	t2A__tpm	t2B__length	t2B__eff_length	t2B__est_counts	t2B__tpm	t2C__length	t2C__eff_length	t2C__est_counts	t2C__tpm	t4A__length	t4A__eff_length	t4A__est_counts	t4A__tpm	t4B__length	t4B__eff_length	t4B__est_counts	t4B__tpm	t4C__length	t4C__eff_length	t4C__est_counts	t4C__tpm	t6A__length	t6A__eff_length	t6A__est_counts	t6A__tpm	t6B__length	t6B__eff_length	t6B__est_counts	t6B__tpm	t6C__length	t6C__eff_length	t6C__est_counts	t6C__tpm
NODE_103_length_20772_cov_1557.83_13146_16603_-	3447	3480.5	1012	31.4119	3447	3478.61	771	54.0413	3447	3451.3	352	42.5552	3447	3793.71	993	51.5546	3447	3739.53	1426	66.8782	3447	3683.64	1743	88.0349	3447	3513.32	1271	138.872	3447	3728.29	696	68.2062	3447	3738.97	415	52.7208
NODE_103_length_20772_cov_1557.83_1318_2943_-	1623	1526.96	291	20.5884	1623	1537.84	185	29.3318	1623	1493.95	87	24.2983	1623	1605.69	147	18.0317	1623	1608.07	306	33.3733	1623	1613.07	328	37.8317	1623	1531.45	38	9.52506	1623	1576.19	32	7.41765	1623	1563.1	16	4.86203
NODE_103_length_20772_cov_1557.83_16970_17671_+	699	602.921	3002	537.907	699	609.202	106	42.425	699	622.931	63	42.1981	699	630.856	237	73.9947	699	632.466	195	54.0729	699	632.724	251	73.8064	699	603.013	89	56.6564	699	604.664	43	25.9824	699	617.549	28	21.5364
NODE_103_length_20772_cov_1557.83_17696_18880_-	1182	921.396	1599	187.481	1182	929.058	103	27.0316	1182	949.262	51	22.4169	1182	973.441	137	27.72	1182	983.133	180	32.1102	1182	967.081	228	43.8638	1182	912.123	89	37.4561	1182	952.02	70	26.8644	1182	957.354	52	25.7998
NODE_103_length_20772_cov_1557.83_18884_19648_-	762	372.302	16	4.64282	762	368.125	13	8.61044	762	372.774	9	10.0737	762	409.101	28	13.4806	762	395.539	16	7.09437	762	400.818	23	10.6762	762	393.21	17	16.5963	762	410.414	13	11.573	762	422.331	4	4.49876
NODE_103_length_20772_cov_1557.83_19683_19922_+	237	73.2732	0	0	237	77.3093	0	0	237	79.039	0	0	237	78.9359	0	0	237	77.8828	0	0	237	73.1956	0	0	237	70.4857	0	0	237	73.3363	0	0	237	74.336	0	0
NODE_103_length_20772_cov_1557.83_1_199_+	195	48.6338	0	0	195	50.307	0	0	195	51.5399	0	0	195	51.8395	0	0	195	51.4623	0	0	195	48.6751	5	19.1116	195	45.8252	0	0	195	48.195	1	7.58093	195	48.4985	0	0
NODE_103_length_20772_cov_1557.83_20000_20722_+	720	347.428	4	1.2438	720	354.469	7	4.81501	720	344.047	4	4.85104	720	380.712	8	4.13881	720	373.579	10	4.69461	720	379.936	8	3.91754	720	349.848	7	7.68076	720	377.313	4	3.87331	720	375.667	2	2.52879
NODE_103_length_20772_cov_1557.83_2981_5172_-	2184	2377.55	147	6.6795	2184	2418.48	111	11.1907	2184	2418.72	53	9.14284	2184	2556.02	134	10.3258	2184	2557.64	352	24.1372	2184	2559.81	212	15.4086	2184	2413.64	59	9.38353	2184	2492.27	32	4.69115	2184	2498.23	36	6.84471
NODE_103_length_20772_cov_1557.83_480_812_+	330	137.564	21	16.4919	330	146.118	2	3.33736	330	149.393	1	2.79295	330	150.486	15	19.6326	330	146.901	17	20.2958	330	140.797	12	15.857	330	136.857	12	33.659	330	142.729	8	20.4787	330	145.104	9	29.4612
NODE_103_length_20772_cov_1557.83_5243_6298_-	1053	1044.32	118	12.2068	1053	1056.98	81	18.685	1053	1033.65	32	12.9172	1053	1107.25	150	26.6827	1053	1101.06	223	35.5203	1053	1093.15	144	24.5086	1053	1012.28	62	23.5112	1053	1057.17	49	16.9346	1053	1048.86	17	7.6987
NODE_103_length_20772_cov_1557.83_6341_7297_-	954	940.231	216	24.8185	954	956.443	113	28.8069	954	980.721	32	13.6143	954	1060.08	265	49.2368	954	1041.02	372	62.671	954	994.722	284	53.1191	954	935.006	95	39.0027	954	988.924	83	30.6648	954	991.279	66	31.6253
NODE_103_length_20772_cov_1557.83_7364_7498_+	132	16.0903	0	0	132	16.1804	0	0	132	16.5455	0	0	132	16.6499	0	0	132	16.5865	0	0	132	16.6275	0	0	132	15.5805	0	0	132	16.1888	0	0	132	16.4513	0	0
NODE_103_length_20772_cov_1557.83_7582_8412_+	828	367.681	20	5.87646	828	370.147	5	3.29361	828	629.264	0	0	828	389.015	11	5.56941	828	381.856	14	6.43	828	395.276	3	1.41207	828	381.391	3	3.01951	828	395.094	2	1.8495	828	627.589	0	0
NODE_103_length_20772_cov_1557.83_8731_9909_+	1176	1059.41	221	22.5365	1176	1091.53	129	28.8159	1176	1056.93	64	25.2654	1176	1138.58	90	15.5691	1176	1144.96	129	19.7597	1176	1131.73	122	20.0562	1176	1045.79	30	11.0119	1176	1103.46	25	8.2777	1176	1101.21	13	5.60737
NODE_103_length_20772_cov_1557.83_903_1147_+	240	75.0992	0	0	240	79.3558	0	0	240	81.0726	0	0	240	81.0389	0	0	240	79.9304	0	0	240	75.1379	0	0	240	72.4912	0	0	240	75.3862	0	0	240	76.3003	0	0
NODE_1040_length_891_cov_176.257_1_891_-	885	851.637	1.09327	0.138685	885	834.43	2.14692	0.62734	885	821.032	2.27178	1.15451	885	888.631	1.13581	0.251748	885	679.171	0	0	885	673.333	0	0	885	667.408	0	0	885	680.224	0	0	885	684.568	0	0
NODE_1041_length_890_cov_1.2337_1_612_+	609	393.735	0	0	609	577.057	4	1.69012	609	597.687	5	3.4905	609	412.14	0	0	609	403.763	0	0	609	398.002	0	0	609	392.529	0	0	609	404.603	0	0	609	409.016	0	0
NODE_1041_length_890_cov_1.2337_699_820_+	117	9.50031	0	0	117	9.24868	0	0	117	9.50663	0	0	117	9.44064	0	0	117	9.49526	0	0	117	9.53038	0	0	117	9.16268	0	0	117	9.47183	0	0	117	9.29687	0	0
NODE_1042_length_890_cov_1.73186_1_890_-	882	999.467	1	0.108091	882	1052.67	7	1.62137	882	1040.51	2	0.802005	882	1080.91	4	0.728878	882	1060.04	5	0.827235	882	1022.39	2	0.363955	882	664.408	0	0	882	983.471	5	1.85752	882	1005.5	1	0.472395
NODE_1043_length_886_cov_1.99629_1_886_+	882	666.255	0	0	882	676.06	0	0	882	683.231	0	0	882	684.575	0	0	882	676.171	0	0	882	670.333	0	0	882	664.408	0	0	882	677.224	0	0	882	681.568	0	0
NODE_1044_length_886_cov_3.37206_1_886_-	885	920.865	6	0.703901	885	934.908	13	3.39041	885	893.941	6	2.80049	885	945.834	4	0.832966	885	958.167	4	0.732152	885	965.842	3	0.577896	885	877.41	2	0.875011	885	903.272	1	0.404488	885	915.035	5	2.59548
NODE_1045_length_882_cov_1.17516_1_760_+	756	540.315	0	0	756	550.137	0	0	756	557.307	0	0	756	558.595	0	0	756	550.2	0	0	756	544.419	0	0	756	538.48	0	0	756	551.242	0	0	756	555.608	0	0
NODE_1046_length_879_cov_2.12843_1_157_-	156	27.8903	0	0	156	28.5199	0	0	156	29.2034	0	0	156	29.24	0	0	156	29.1821	0	0	156	28.1889	1	6.60019	156	26.2012	0	0	156	27.647	0	0	156	27.9699	0	0
NODE_1046_length_879_cov_2.12843_212_838_+	624	408.595	0	0	624	813.288	1	0.299801	624	425.72	0	0	624	852.456	2	0.462105	624	418.67	0	0	624	847.804	1	0.219452	624	407.289	0	0	624	800.298	2	0.913067	624	818.717	1	0.580166
NODE_1047_length_879_cov_2.56484_1_414_+	411	204.642	0	0	411	215.301	0	0	411	220.276	0	0	411	221.408	0	0	411	215.591	0	0	411	209.481	0	0	411	205.089	0	0	411	213.523	0	0	411	216.863	0	0
NODE_1047_length_879_cov_2.56484_437_830_+	390	186.285	0	0	390	196.748	0	0	390	201.191	0	0	390	202.193	0	0	390	196.765	0	0	390	191.067	0	0	390	186.684	0	0	390	194.68	0	0	390	197.774	0	0
NODE_1048_length_869_cov_1.03283_1_869_+	867	651.255	0	0	867	661.06	0	0	867	668.231	0	0	867	669.575	0	0	867	661.171	0	0	867	655.333	0	0	867	649.408	0	0	867	662.224	0	0	867	666.568	0	0
NODE_1049_length_869_cov_26.6212_1_869_-	867	651.255	0	0	867	661.06	0	0	867	668.231	0	0	867	669.575	0	0	867	661.171	0	0	867	655.333	0	0	867	649.408	0	0	867	662.224	0	0	867	666.568	0	0
NODE_104_length_20247_cov_279.004_10653_11150_-	495	282.382	0	0	495	292.78	0	0	495	299.039	0	0	495	300.498	0	0	495	293.259	0	0	495	287.225	0	0	495	282.021	0	0	495	292.913	0	0	495	296.816	0	0
NODE_104_length_20247_cov_279.004_11185_11666_+	477	265.315	0	0	477	275.791	0	0	477	281.873	0	0	477	283.243	0	0	477	276.317	0	0	477	270.103	0	0	477	265.06	0	0	477	275.562	0	0	477	279.317	0	0
NODE_104_length_20247_cov_279.004_11671_13011_+	1338	1122.26	0	0	1338	1132.06	0	0	1338	1139.23	0	0	1338	1140.58	0	0	1338	1132.17	0	0	1338	1126.3	0	0	1338	1120.41	0	0	1338	1133.18	0	0	1338	1137.57	0	0
NODE_104_length_20247_cov_279.004_13098_14213_-	1107	891.255	0	0	1107	901.06	0	0	1107	908.231	0	0	1107	909.575	0	0	1107	901.171	0	0	1107	895.299	0	0	1107	889.408	0	0	1107	902.177	0	0	1107	906.568	0	0
NODE_104_length_20247_cov_279.004_14425_15390_+	963	747.255	0	0	963	757.06	0	0	963	764.231	0	0	963	765.575	0	0	963	757.171	0	0	963	751.299	0	0	963	745.408	0	0	963	758.177	0	0	963	762.568	0	0
NODE_104_length_20247_cov_279.004_1498_3980_-	2475	2259.26	0	0	2475	2269.06	0	0	2475	2276.23	0	0	2475	2277.58	0	0	2475	2269.17	0	0	2475	2263.3	0	0	2475	2257.41	0	0	2475	2270.18	0	0	2475	2274.57	0	0
NODE_104_length_20247_cov_279.004_15416_18544_-	3126	2910.26	0	0	3126	2920.06	0	0	3126	2927.23	0	0	3126	2928.58	0	0	3126	2920.17	0	0	3126	2914.3	0	0	3126	2908.41	0	0	3126	2921.18	0	0	3126	2925.57	0	0
NODE_104_length_20247_cov_279.004_18721_19611_-	888	672.255	0	0	888	682.06	0	0	888	689.231	0	0	888	690.575	0	0	888	682.171	0	0	888	676.333	0	0	888	670.408	0	0	888	683.224	0	0	888	687.568	0	0
NODE_104_length_20247_cov_279.004_19810_20247_+	435	226.502	0	0	435	236.96	0	0	435	242.386	0	0	435	243.595	0	0	435	237.431	0	0	435	231.317	0	0	435	226.39	0	0	435	235.67	0	0	435	239.265	0	0
NODE_104_length_20247_cov_279.004_198_1463_-	1257	1041.26	0	0	1257	1051.06	0	0	1257	1058.23	0	0	1257	1059.58	0	0	1257	1051.17	0	0	1257	1045.3	0	0	1257	1039.41	0	0	1257	1052.18	0	0	1257	1056.57	0	0
NODE_104_length_20247_cov_279.004_4099_6222_-	2115	1899.26	0	0	2115	1909.06	0	0	2115	1916.23	0	0	2115	1917.58	0	0	2115	1909.17	0	0	2115	1903.3	0	0	2115	1897.41	0	0	2115	1910.18	0	0	2115	1914.57	0	0
NODE_104_length_20247_cov_279.004_6351_7172_+	819	603.287	0	0	819	613.06	0	0	819	620.264	0	0	819	621.575	0	0	819	613.171	0	0	819	607.349	0	0	819	601.423	0	0	819	614.224	0	0	819	618.589	0	0
NODE_104_length_20247_cov_279.004_7393_7872_-	477	265.315	0	0	477	275.791	0	0	477	281.873	0	0	477	283.243	0	0	477	276.317	0	0	477	270.103	0	0	477	265.06	0	0	477	275.562	0	0	477	279.317	0	0
NODE_104_length_20247_cov_279.004_8087_10527_-	2433	2217.26	0	0	2433	2227.06	0	0	2433	2234.23	0	0	2433	2235.58	0	0	2433	2227.17	0	0	2433	2221.3	0	0	2433	2215.41	0	0	2433	2228.18	0	0	2433	2232.57	0	0
NODE_1050_length_868_cov_1.04551_1_771_+	768	552.315	0	0	768	562.118	0	0	768	733.083	1	0.569166	768	570.595	0	0	768	808.357	1	0.21696	768	799.977	1	0.232572	768	735.426	3	1.56592	768	563.242	0	0	768	567.608	0	0
NODE_1051_length_865_cov_1.51523_1_460_-	459	341.811	2	0.632121	459	337.94	5	3.60751	459	359.73	2	2.31977	459	397.663	3	1.4859	459	259.667	0	0	459	253.458	0	0	459	248.407	0	0	459	375.104	1	0.974031	459	386.044	1	1.23041
NODE_1051_length_865_cov_1.51523_596_865_+	267	92.5303	1	1.16754	267	98.1708	1	2.48367	267	100.258	0	0	267	173.891	1	1.13268	267	169.332	1	1.03572	267	93.5099	0	0	267	90.5491	0	0	267	94.2666	0	0	267	95.68	0	0
NODE_1052_length_862_cov_1.07516_1_862_-	861	1156.78	3	0.280173	861	1151.6	10	2.11726	861	1125.69	5	1.85329	861	1207.17	2	0.32632	861	1210.05	3	0.434809	861	1211.47	3	0.460724	861	1105.81	3	1.04142	861	1147.58	2	0.636753	861	660.568	0	0
NODE_1053_length_858_cov_1.23816_133_858_-	723	985.254	5	0.548249	723	1009.6	5	1.20753	723	1013.64	6	2.46979	723	525.595	0	0	723	1025.6	1	0.171003	723	1019.68	1	0.18246	723	952.336	3	1.20925	723	518.26	0	0	723	998.571	3	1.42701
NODE_1053_length_858_cov_1.23816_1_103_+	99	1	0	0	99	1.032	0	0	99	1.3399	0	0	99	1.62874	0	0	99	1.38922	0	0	99	1.82857	0	0	99	1.07627	0	0	99	1.44444	0	0	99	1.85965	0	0
NODE_1054_length_856_cov_65.8716_1_856_+	852	636.287	0	0	852	646.06	0	0	852	653.231	0	0	852	654.575	0	0	852	646.171	0	0	852	640.333	0	0	852	634.408	0	0	852	647.224	0	0	852	651.568	0	0
NODE_1055_length_855_cov_27.4679_1_855_-	852	636.287	0	0	852	784.097	1	0.310962	852	759.109	1	0.549652	852	799.55	3	0.739024	852	799.19	11	2.41393	852	800.825	5	1.16163	852	732.33	11	5.76596	852	765.794	7	3.33973	852	766.601	9	5.57647
NODE_1056_length_854_cov_1.97683_1_271_-	270	94.4086	0	0	270	100.245	0	0	270	102.405	0	0	270	103.241	0	0	270	101.151	1	1.73385	270	95.5845	1	1.94646	270	92.6031	0	0	270	96.4748	0	0	270	97.8305	0	0
NODE_1056_length_854_cov_1.97683_275_854_-	576	361.17	0	0	576	619.366	2	0.787336	576	622.991	2	1.33949	576	678.182	4	1.16171	576	371.273	0	0	576	365.555	0	0	576	360.215	0	0	576	371.99	0	0	576	376.33	0	0
NODE_1057_length_848_cov_4.37484_1_848_-	837	621.287	0	0	837	631.06	0	0	837	638.264	0	0	837	639.575	0	0	837	631.171	0	0	837	625.349	0	0	837	619.408	0	0	837	632.224	0	0	837	636.589	0	0
NODE_1058_length_847_cov_59.6442_1_847_-	846	667.607	13	2.10368	846	660.056	27	9.97379	846	635.312	21	13.7919	846	714.281	14	3.86048	846	701.569	19.0636	4.76558	846	702.606	25	6.62006	846	632.675	18	10.9214	846	670.661	18	9.80604	846	670.964	16	11.3268
NODE_1059_length_846_cov_0.950585_1_846_-	837	621.287	0	0	837	631.06	0	0	837	638.264	0	0	837	639.575	0	0	837	631.171	0	0	837	625.349	0	0	837	619.408	0	0	837	632.224	0	0	837	636.589	0	0
NODE_105_length_19900_cov_1343.75_13018_14079_-	1059	1067.58	6	0.607165	1059	1052.11	8	1.85398	1059	1028.62	13	5.27328	1059	1123.87	24	4.20609	1059	1107.83	23	3.64113	1059	1101.72	16	2.70197	1059	1023.92	65	24.3687	1059	1088.07	40	13.4316	1059	1085.54	19	8.31367
NODE_105_length_19900_cov_1343.75_14360_14701_+	336	142.149	0	0	336	151.049	0	0	336	154.439	0	0	336	155.483	0	0	336	151.697	0	0	336	145.623	0	0	336	141.653	0	0	336	147.594	0	0	336	150.103	0	0
NODE_105_length_19900_cov_1343.75_14788_16194_-	1404	1192.34	43	3.89604	1404	1183.1	86	17.7236	1404	1137.43	107	39.2509	1404	1250.4	98	15.4369	1404	1243.5	184	25.951	1404	1266.95	130	19.0905	1404	1198.36	123	39.4005	1404	1209.93	108	32.6129	1404	1197.84	120	47.5848
NODE_105_length_19900_cov_1343.75_16284_17915_-	1629	1672.99	223	14.4001	1629	1633.45	456	68.0671	1629	1614.09	630	162.856	1629	1698.07	91	10.5552	1629	1705.12	100	10.2856	1629	1706.53	65	7.08652	1629	1603.57	169	40.4561	1629	1640.62	101	22.4924	1629	1631.73	67	19.5035
NODE_105_length_19900_cov_1343.75_18298_18540_+	240	75.0992	0	0	240	79.3558	1	3.07255	240	81.0726	3	15.4397	240	81.0389	10	24.3046	240	79.9304	14	30.7184	240	75.1379	8	19.8091	240	72.4912	50	264.771	240	75.3862	86	416.803	240	76.3003	48	298.814
NODE_105_length_19900_cov_1343.75_18596_19585_+	987	821.355	7	0.920711	987	844.904	11	3.1744	987	805.978	7	3.62382	987	876.621	48	10.7848	987	871.752	77	15.491	987	862.689	58	12.5086	987	809.572	266	126.128	987	870.973	157	65.8596	987	875.132	114	61.8753
NODE_105_length_19900_cov_1343.75_19599_19900_+	300	115.184	0	0	300	122.598	4	7.95524	300	125.084	2	6.67145	300	126.217	8	12.484	300	123.247	19	27.0371	300	117.37	13	20.6073	300	114.079	78	262.466	300	118.926	26	79.877	300	120.834	25	98.2736
NODE_105_length_19900_cov_1343.75_1_365_+	360	161.203	17	11.3928	360	170.96	43	61.3269	360	174.724	41	97.9092	360	175.739	8	8.9661	360	171.347	18	18.4238	360	165.109	12	13.5221	360	161.315	12	28.5557	360	168.198	8	17.3778	360	170.919	7	19.4533
NODE_105_length_19900_cov_1343.75_2534_3706_-	1170	1381.02	12	0.938723	1170	1437.67	17	2.88314	1170	1364.43	39	11.9263	1170	1386.23	18	2.55753	1170	1410.52	43	5.34653	1170	1418.6	33	4.32801	1170	1303.35	50	14.7263	1170	1340.33	36	9.81327	1170	1332.89	21	7.48359
NODE_105_length_19900_cov_1343.75_3725_9486_-	5748	6431.98	37	0.62146	5748	6259.76	42	1.63594	5748	6120.59	54	3.68123	5748	6593.1	133	3.97324	5748	6558.01	271	7.24736	5748	6601.5	214	6.03122	5748	6277.96	206	12.5961	5748	6403.15	162	9.2437	5748	6402.59	162	12.0184
NODE_105_length_19900_cov_1343.75_420_2306_-	1884	1868.3	2027	117.21	1884	1866.48	2009	262.442	1884	1802.05	1848	427.884	1884	1966.97	655	65.5882	1884	1951.73	975	87.6129	1884	1954.95	571	54.3418	1884	1880.79	1779	363.096	1884	1955.74	693	129.463	1884	1947.82	614	149.729
NODE_105_length_19900_cov_1343.75_9588_12997_-	3399	4267.49	18	0.455676	3399	4265.56	48	2.74374	3399	4077.66	28	2.86509	3399	4321.12	88	4.01115	3399	4379.05	124	4.9662	3399	4418.98	87	3.66295	3399	4077.5	264	24.854	3399	4166.43	118	10.3477	3399	4156.58	85	9.71334
NODE_1060_length_846_cov_2.17165_1_634_-	633	726.604	2	0.297364	633	739.292	5	1.64904	633	750.919	1	0.555647	633	436	0	0	633	773.39	5	1.13385	633	767.477	2	0.484841	633	416.114	0	0	633	729.219	2	1.00207	633	750.063	2	1.26654
NODE_1060_length_846_cov_2.17165_651_846_-	192	47.0056	1	2.2983	192	48.6531	0	0	192	49.7647	0	0	192	49.9744	0	0	192	49.6919	0	0	192	47.0303	0	0	192	44.2616	0	0	192	46.4968	0	0	192	46.7248	0	0
NODE_1061_length_846_cov_1501.89_303_464_-	159	29.3735	0	0	159	30.0584	0	0	159	30.7498	0	0	159	30.8483	0	0	159	30.7284	0	0	159	29.5618	0	0	159	27.6355	0	0	159	29.0816	0	0	159	29.449	0	0
NODE_1061_length_846_cov_1501.89_528_846_-	315	126.131	0	0	315	134.248	0	0	315	137.107	0	0	315	138.267	0	0	315	135.022	0	0	315	128.972	0	0	315	125.404	0	0	315	130.655	0	0	315	132.799	0	0
NODE_1062_length_839_cov_1.31627_1_839_+	837	621.287	0	0	837	631.06	0	0	837	638.264	0	0	837	639.575	0	0	837	631.171	0	0	837	625.349	0	0	837	619.408	0	0	837	632.224	0	0	837	636.589	0	0
NODE_1063_length_838_cov_1.51905_42_752_+	708	707.323	1	0.152735	708	502.259	0	0	708	724.965	1	0.575539	708	732.889	3	0.806242	708	502.253	0	0	708	496.509	0	0	708	696.751	1	0.550945	708	503.277	0	0	708	507.732	0	0
NODE_1063_length_838_cov_1.51905_769_838_+	69	70	0	0	69	70	0	0	69	37	0	0	69	68	0	0	69	26	0	0	69	41	0	0	69	70	0	0	69	14	0	0	69	63	0	0
NODE_1064_length_837_cov_1.22895_1_837_-	828	612.287	0	0	828	622.06	0	0	828	629.264	0	0	828	630.575	0	0	828	622.171	0	0	828	616.349	0	0	828	610.408	0	0	828	623.224	0	0	828	627.589	0	0
NODE_1065_length_836_cov_1560.34_1_836_-	828	612.287	0	0	828	622.06	0	0	828	629.264	0	0	828	630.575	0	0	828	622.171	0	0	828	616.349	0	0	828	610.408	0	0	828	623.224	0	0	828	627.589	0	0
NODE_1066_length_835_cov_1.8905_1_141_+	138	19.044	0	0	138	19.2299	1	12.6794	138	19.7848	0	0	138	19.7831	0	0	138	19.7263	1	8.8907	138	19.5036	0	0	138	18.2454	0	0	138	19.0349	1	19.1944	138	19.3076	0	0
NODE_1066_length_835_cov_1.8905_362_835_+	471	259.712	0	0	471	270.307	0	0	471	276.19	0	0	471	277.441	0	0	471	270.726	0	0	471	264.604	0	0	471	259.426	0	0	471	269.782	0	0	471	273.521	0	0
NODE_1067_length_834_cov_1.679_1_425_+	420	212.737	0	0	420	530.641	2	0.918981	420	518.626	1	0.804522	420	229.729	0	0	420	223.712	0	0	420	538.772	1	0.345326	420	212.981	0	0	420	221.804	0	0	420	225.255	0	0
NODE_1067_length_834_cov_1.679_435_689_+	252	83.021	1	1.30127	252	87.7104	2	5.55976	252	89.5579	1	4.65895	252	89.6592	0	0	252	88.3389	0	0	252	83.1599	0	0	252	80.3264	0	0	252	83.6331	0	0	252	84.7598	0	0
NODE_1067_length_834_cov_1.679_693_834_+	141	20.4488	0	0	141	20.6218	0	0	141	21.3371	0	0	141	21.2305	0	0	141	21.3203	0	0	141	20.9459	0	0	141	19.4877	1	19.6981	141	20.4317	0	0	141	20.7558	0	0
NODE_1068_length_833_cov_1.43651_1_833_-	825	609.287	0	0	825	619.06	0	0	825	626.264	0	0	825	627.575	0	0	825	619.171	0	0	825	613.349	0	0	825	607.423	0	0	825	620.224	0	0	825	624.589	0	0
NODE_1069_length_833_cov_1.73545_1_833_+	828	1003.52	3	0.322963	828	1013.52	2	0.481145	828	1032.9	2	0.807914	828	1084.94	1	0.181541	828	622.171	0	0	828	1044.84	2	0.356136	828	976.617	2	0.786125	828	623.224	0	0	828	627.589	0	0
NODE_106_length_19893_cov_41.0221_1001_1927_-	924	708.255	0	0	924	817.166	1	0.298378	924	725.231	0	0	924	895.064	2	0.440107	924	874.281	5	1.003	924	712.299	0	0	924	706.408	0	0	924	719.177	0	0	924	723.568	0	0
NODE_106_length_19893_cov_41.0221_10522_12750_+	2226	2010.26	0	0	2226	2020.06	0	0	2226	2027.23	0	0	2226	2028.58	0	0	2226	2020.17	0	0	2226	2014.3	0	0	2226	2008.41	0	0	2226	2021.18	0	0	2226	2025.57	0	0
NODE_106_length_19893_cov_41.0221_10_210_+	198	50.1571	1	2.15389	198	52.1128	1	4.67878	198	53.3691	0	0	198	53.6102	0	0	198	53.2057	1	3.29628	198	50.2169	0	0	198	47.4054	0	0	198	49.782	0	0	198	50.2337	0	0
NODE_106_length_19893_cov_41.0221_12938_14561_+	1620	1404.26	0	0	1620	1414.06	0	0	1620	1421.23	0	0	1620	1422.58	0	0	1620	1414.17	0	0	1620	1408.3	0	0	1620	1402.41	0	0	1620	1415.18	0	0	1620	1419.57	0	0
NODE_106_length_19893_cov_41.0221_14621_15033_+	405	199.301	0	0	405	209.97	0	0	405	214.813	0	0	405	215.863	0	0	405	210.198	0	0	405	204.238	0	0	405	199.77	0	0	405	208.128	0	0	405	211.316	0	0
NODE_106_length_19893_cov_41.0221_15059_15466_-	405	199.301	0	0	405	209.97	0	0	405	214.813	0	0	405	215.863	0	0	405	210.198	0	0	405	204.238	0	0	405	199.77	0	0	405	208.128	0	0	405	211.316	0	0
NODE_106_length_19893_cov_41.0221_15507_15647_-	138	19.044	0	0	138	19.2299	0	0	138	19.7848	0	0	138	19.7831	0	0	138	19.7263	0	0	138	19.5036	0	0	138	18.2454	0	0	138	19.0349	0	0	138	19.3076	0	0
NODE_106_length_19893_cov_41.0221_15694_15867_+	171	35.6936	0	0	171	36.5036	0	0	171	37.3057	0	0	171	37.4415	0	0	171	37.3717	0	0	171	35.8984	0	0	171	33.391	0	0	171	35.0071	0	0	171	35.6	0	0
NODE_106_length_19893_cov_41.0221_15882_17547_+	1662	1446.26	0	0	1662	1456.06	0	0	1662	1463.23	0	0	1662	1464.58	0	0	1662	1456.17	0	0	1662	1450.3	0	0	1662	1444.41	0	0	1662	1457.18	0	0	1662	1461.57	0	0
NODE_106_length_19893_cov_41.0221_17616_17792_-	174	37.248	0	0	174	38.1447	0	0	174	39.1298	0	0	174	39.1508	0	0	174	39.0456	0	0	174	37.3803	0	0	174	34.9397	0	0	174	36.542	0	0	174	37.1655	0	0
NODE_106_length_19893_cov_41.0221_17869_19413_+	1539	1024.08	3	0.316477	1539	987.013	2	0.494065	1539	975.477	1	0.427735	1539	1085.7	3	0.544246	1539	1068.16	1	0.164189	1539	1075.76	10	1.72949	1539	1053.48	4	1.45754	1539	1101.54	3	0.995051	1539	1109.22	4	1.71288
NODE_106_length_19893_cov_41.0221_19447_19578_-	129	14.7625	0	0	129	14.6696	0	0	129	15.0294	0	0	129	15.165	0	0	129	15.1551	0	0	129	15.2091	0	0	129	14.3478	0	0	129	14.818	0	0	129	15.0263	0	0
NODE_106_length_19893_cov_41.0221_19741_19893_-	150	24.8341	0	0	150	25.3437	0	0	150	26.0153	0	0	150	26.033	0	0	150	26.0257	0	0	150	25.2914	0	0	150	23.4984	0	0	150	24.7098	0	0	150	24.9979	0	0
NODE_106_length_19893_cov_41.0221_2180_7514_+	5331	3349.8	3	0.0967517	5331	3268.41	4	0.298401	5331	3213.46	2	0.259686	5331	3564.98	6	0.331494	5331	3533.83	9	0.446662	5331	3585.55	8	0.415115	5331	3520.77	10	1.09031	5331	3598.96	3	0.304557	5331	3596.85	5	0.660289
NODE_106_length_19893_cov_41.0221_281_842_+	558	318.147	2	0.679138	558	305.185	1	0.798939	558	303.86	1	1.37315	558	350.932	3	1.68376	558	341.341	4	2.0552	558	340.28	2	1.09352	558	328.046	2	2.34035	558	346.024	3	3.16767	558	358.588	0	0
NODE_106_length_19893_cov_41.0221_7554_8177_+	618	402.656	0	0	618	412.809	0	0	618	419.751	0	0	618	421.043	0	0	618	412.712	0	0	618	406.921	0	0	618	401.38	0	0	618	413.59	0	0	618	417.947	0	0
NODE_106_length_19893_cov_41.0221_8196_10397_-	2181	1965.26	0	0	2181	1975.06	0	0	2181	1982.23	0	0	2181	1983.58	0	0	2181	1975.17	0	0	2181	1969.3	0	0	2181	1963.41	0	0	2181	1976.18	0	0	2181	1980.57	0	0
NODE_1070_length_832_cov_1.03974_1_832_-	831	1072.81	1	0.100701	831	625.06	0	0	831	632.264	0	0	831	633.575	0	0	831	625.171	0	0	831	619.349	0	0	831	613.408	0	0	831	626.224	0	0	831	630.589	0	0
NODE_1071_length_828_cov_1.57656_146_828_-	678	462.509	0	0	678	948.944	1	0.256943	678	479.395	0	0	678	480.713	0	0	678	976.11	1	0.179673	678	960.26	2	0.387503	678	460.712	0	0	678	925.918	1	0.394595	678	477.798	0	0
NODE_1072_length_827_cov_1.39333_1_605_+	600	384.833	0	0	600	395.039	0	0	600	401.906	0	0	600	403.249	0	0	600	394.893	0	0	600	389.13	0	0	600	383.714	0	0	600	395.643	0	0	600	400.11	0	0
